source_file	source_line	function	signature	source_owner	target_branch	source_anchor	source_text_sha256	source_algorithm	source_fields	source_constants	source_side_effects	retail_classification	retail_va_or_empty	retail_name_candidates	retail_evidence	retail_evidence_boundary	retail_falsifier	rebuild_disposition	rebuild_owner	rebuild_evidence
Frontend.h	163	CFrontEnd::SetAutoSave	SetAutoSave(AutoSaveMode as)	CFrontEnd	ALL_TARGETS	references/Onslaught/Frontend.h:163-163	6d3a5b08b9a116596ca7b090065c8bd3a8b4e3ef0a5eb83ac1e91c63a4f9daba	Writes mAutoSave; source body: mAutoSave = as;	mAutoSave		mAutoSave	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Frontend.h:163;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv;reverse-engineering/source-code/frontend/fep-systems.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/RetailFrontendSession.cs;rebuild/OnslaughtRebuild.Godot/RetailFrontendFlow.cs	The presentation frontend carries bounded page/session state, but no save transaction, full page set, or CFrontEnd object-layout parity.
Frontend.h	165	CFrontEnd::GetMemoryCardNumber	GetMemoryCardNumber()	CFrontEnd	ALL_TARGETS	references/Onslaught/Frontend.h:165-165	6b0da25a88c8acbd1dc77c51438b4a06f2e2e686f2591164ec9c6305d48467cf	Returns (mMemoryCardNumber).	mMemoryCardNumber		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Frontend.h:165;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv;reverse-engineering/source-code/frontend/fep-systems.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/RetailFrontendSession.cs;rebuild/OnslaughtRebuild.Godot/RetailFrontendFlow.cs	The presentation frontend carries bounded page/session state, but no save transaction, full page set, or CFrontEnd object-layout parity.
Frontend.h	166	CFrontEnd::SetMemoryCardNumber	SetMemoryCardNumber(int num)	CFrontEnd	ALL_TARGETS	references/Onslaught/Frontend.h:166-166	2994cc395fa73de5da342a9aaa835bc06f87f84360f8b2cf4f08d1719bb8a917	Writes mMemoryCardNumber; source body: mMemoryCardNumber=num;	mMemoryCardNumber		mMemoryCardNumber	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Frontend.h:166;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv;reverse-engineering/source-code/frontend/fep-systems.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/RetailFrontendSession.cs;rebuild/OnslaughtRebuild.Godot/RetailFrontendFlow.cs	The presentation frontend carries bounded page/session state, but no save transaction, full page set, or CFrontEnd object-layout parity.
Frontend.h	168	CFrontEnd::SetSaveMode	SetSaveMode(BOOL mode)	CFrontEnd	ALL_TARGETS	references/Onslaught/Frontend.h:168-168	4b9a7cca4e3b15b9513b16e60516dc6b085eaaa3d87adc040f2fbb9e85377fbc	Writes mSaveMode; source body: mSaveMode = mode;	mSaveMode		mSaveMode	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Frontend.h:168;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv;reverse-engineering/source-code/frontend/fep-systems.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/RetailFrontendSession.cs;rebuild/OnslaughtRebuild.Godot/RetailFrontendFlow.cs	The presentation frontend carries bounded page/session state, but no save transaction, full page set, or CFrontEnd object-layout parity.
Frontend.h	169	CFrontEnd::SetSuccessFEP	SetSuccessFEP(EFrontEndPage page, UINT time)	CFrontEnd	ALL_TARGETS	references/Onslaught/Frontend.h:169-169	4d1dfa2cc526142c8e51721f9abc0ee6b81b2049bc7a07743d78382fc04a9447	Writes mFEPTransTime, mOnSuccessFEP; source body: mOnSuccessFEP = page; mFEPTransTime = time;	mFEPTransTime;mOnSuccessFEP		mFEPTransTime;mOnSuccessFEP	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Frontend.h:169;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv;reverse-engineering/source-code/frontend/fep-systems.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/RetailFrontendSession.cs;rebuild/OnslaughtRebuild.Godot/RetailFrontendFlow.cs	The presentation frontend carries bounded page/session state, but no save transaction, full page set, or CFrontEnd object-layout parity.
Frontend.h	170	CFrontEnd::GetSuccessPage	GetSuccessPage()	CFrontEnd	ALL_TARGETS	references/Onslaught/Frontend.h:170-170	2560367ac77e6b52d22b6159ab2325ac496913766babb049c824888ca787db65	Returns (mOnSuccessFEP).	mOnSuccessFEP		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Frontend.h:170;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv;reverse-engineering/source-code/frontend/fep-systems.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/RetailFrontendSession.cs;rebuild/OnslaughtRebuild.Godot/RetailFrontendFlow.cs	The presentation frontend carries bounded page/session state, but no save transaction, full page set, or CFrontEnd object-layout parity.
Frontend.h	171	CFrontEnd::GetSuccessTransTime	GetSuccessTransTime()	CFrontEnd	ALL_TARGETS	references/Onslaught/Frontend.h:171-171	a37697df08857d6422f828a691bca76636bc5b41ab814763528a2ae2edc30ee7	Returns (mFEPTransTime).	mFEPTransTime		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Frontend.h:171;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv;reverse-engineering/source-code/frontend/fep-systems.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/RetailFrontendSession.cs;rebuild/OnslaughtRebuild.Godot/RetailFrontendFlow.cs	The presentation frontend carries bounded page/session state, but no save transaction, full page set, or CFrontEnd object-layout parity.
Frontend.h	173	CFrontEnd::AllLevelsCheatActive	AllLevelsCheatActive()	CFrontEnd	ALL_TARGETS	references/Onslaught/Frontend.h:173-173	ba0c79cee15c91a0127d1ae330cd4afbaafa514f141cdcaf0b760bfd549c9faa	Returns mAllLevelsCheatActive.	mAllLevelsCheatActive		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Frontend.h:173;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv;reverse-engineering/source-code/frontend/fep-systems.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/RetailFrontendSession.cs;rebuild/OnslaughtRebuild.Godot/RetailFrontendFlow.cs	The presentation frontend carries bounded page/session state, but no save transaction, full page set, or CFrontEnd object-layout parity.
Frontend.h	258	CFrontEnd::GetController	* GetController(int which)	CFrontEnd	ALL_TARGETS	references/Onslaught/Frontend.h:258-258	f186daa03f567813374cca1771fa74c1cc5e076941ace5cd59886c307c4de573	Executes the pinned source body in order: ASSERT(which >= 0 && which < NUM_CONTROLLER_PORTS); return mControllers[which];	mControllers	0;ASSERT;NUM_CONTROLLER_PORTS	ASSERT	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Frontend.h:258;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv;reverse-engineering/source-code/frontend/fep-systems.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/RetailFrontendSession.cs;rebuild/OnslaughtRebuild.Godot/RetailFrontendFlow.cs	The presentation frontend carries bounded page/session state, but no save transaction, full page set, or CFrontEnd object-layout parity.
Frontend.h	260	CFrontEnd::GetTextSet	*GetTextSet(SINT n)	CFrontEnd	ALL_TARGETS	references/Onslaught/Frontend.h:260-260	eeaadd45f0104c4b67b7b84ee5b9f6acdc4206513aee9a75024a5b451318e4f3	Returns &mTextSets[n].	mTextSets		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Frontend.h:260;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv;reverse-engineering/source-code/frontend/fep-systems.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/RetailFrontendSession.cs;rebuild/OnslaughtRebuild.Godot/RetailFrontendFlow.cs	The presentation frontend carries bounded page/session state, but no save transaction, full page set, or CFrontEnd object-layout parity.
Frontend.h	263	CFrontEnd::ClearFirstRun	ClearFirstRun()	CFrontEnd	ALL_TARGETS	references/Onslaught/Frontend.h:263-263	64c08a08b2e9a41cf1e35fc8aa69b715c2c3426561a64098be99b231efd21048	Writes mFirstRun; source body: mFirstRun = FALSE;	mFirstRun	FALSE	mFirstRun	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Frontend.h:263;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv;reverse-engineering/source-code/frontend/fep-systems.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/RetailFrontendSession.cs;rebuild/OnslaughtRebuild.Godot/RetailFrontendFlow.cs	The presentation frontend carries bounded page/session state, but no save transaction, full page set, or CFrontEnd object-layout parity.
game.cpp	1253	CWaitForStart::CanBeControlledWhenInPause	CanBeControlledWhenInPause()	CWaitForStart	ALL_TARGETS	references/Onslaught/game.cpp:1253-1253	3df9e59d26db667da1da3d00918bb93ec6fd6ed40aced00bd22ff73023469de6	Returns TRUE.		TRUE	NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.cpp:1253;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Out-of-line source definition has no proven tracked analog; external static/ABI or runtime proof is required before a negative or VA assignment.	Static ABI/xref/body evidence or controlled runtime evidence that proves a target resolves and may falsify this unresolved classification.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
