stable_key	source_file	source_line	function	signature	source_commit	target_branch	source_anchor	source_excerpt	source_algorithm	fields_constants	source_side_effects	initial_readiness	retail_classification	retail_va	retail_analog	retail_evidence	retail_reason	retail_falsifier	rebuild_disposition	rebuild_owner	reuse_disposition	predecessor_artifacts
ltshell.h:201:PCLTShell::ForceRS:ForceRS(D3DRENDERSTATETYPE state, DWORD value)	ltshell.h	201	PCLTShell::ForceRS	ForceRS(D3DRENDERSTATETYPE state, DWORD value)	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	LT_DEBUG definition; retail LT_DEBUG selection is unresolved	"void	ForceRS(D3DRENDERSTATETYPE state, DWORD value) { m_pd3dDevice->SetRenderState(state,mRenderStates[state]=value); mRenderStates2[state]=value;}"	"void	ForceRS(D3DRENDERSTATETYPE state, DWORD value) { m_pd3dDevice->SetRenderState(state,mRenderStates[state]=value); mRenderStates2[state]=value;}"	LT_DEBUG ForceRS writes the device and primary/secondary debug mirrors unconditionally.	m_pd3dDevice;mRenderStates;mRenderStates2;D3DRENDERSTATETYPE	Always writes the render-state cache, debug mirror, and device state.	AMBIGUOUS_OVERLOAD_MACRO_NONFUNCTION	NO_MATCH_FOUND			pinned AST inventory	Same file/function label has multiple line/signature definitions; do not collapse overloads or conditional bodies. W5 cold recheck preserved an empty VA after current name-table, closure, W008/W009, promoted shell semantics, and bounded method-alias review.	A line/signature-specific pristine body, ABI/vtable placement, caller/xref chain, or controlled runtime witness that resolves this exact definition falsifies the bounded no-match.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;pinned AST inventory
ltshell.h:202:PCLTShell::ForceTS:ForceTS(DWORD stage, D3DTEXTURESTAGESTATETYPE type, DWORD val)	ltshell.h	202	PCLTShell::ForceTS	ForceTS(DWORD stage, D3DTEXTURESTAGESTATETYPE type, DWORD val)	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	LT_DEBUG definition; retail LT_DEBUG selection is unresolved	"void	ForceTS(DWORD stage, D3DTEXTURESTAGESTATETYPE type, DWORD val) { m_pd3dDevice->SetTextureStageState(stage, type,mTextureStageStates[stage][type]=val);mTextureStageStates2[stage][type]=val;}"	"void	ForceTS(DWORD stage, D3DTEXTURESTAGESTATETYPE type, DWORD val) { m_pd3dDevice->SetTextureStageState(stage, type,mTextureStageStates[stage][type]=val);mTextureStageStates2[stage][type]=val;}"	LT_DEBUG ForceTS writes the device and both texture-stage debug mirrors unconditionally.	m_pd3dDevice;mTextureStageStates;mTextureStageStates2;D3DTEXTURESTAGESTATETYPE	Always writes the texture-stage cache, debug mirror, and device state.	AMBIGUOUS_OVERLOAD_MACRO_NONFUNCTION	NO_MATCH_FOUND			pinned AST inventory	Same file/function label has multiple line/signature definitions; do not collapse overloads or conditional bodies. W5 cold recheck preserved an empty VA after current name-table, closure, W008/W009, promoted shell semantics, and bounded method-alias review.	A line/signature-specific pristine body, ABI/vtable placement, caller/xref chain, or controlled runtime witness that resolves this exact definition falsifies the bounded no-match.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;pinned AST inventory
ltshell.h:204:PCLTShell::ForceRS:ForceRS(D3DRENDERSTATETYPE state, DWORD value)	ltshell.h	204	PCLTShell::ForceRS	ForceRS(D3DRENDERSTATETYPE state, DWORD value)	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	non-LT_DEBUG definition; selected only when LT_DEBUG is absent	"void	ForceRS(D3DRENDERSTATETYPE state, DWORD value) { m_pd3dDevice->SetRenderState(state,mRenderStates[state]=value);}"	"void	ForceRS(D3DRENDERSTATETYPE state, DWORD value) { m_pd3dDevice->SetRenderState(state,mRenderStates[state]=value);}"	Release ForceRS writes the device and primary render-state cache unconditionally.	m_pd3dDevice;mRenderStates;D3DRENDERSTATETYPE	Always writes the render-state cache and device state.	AMBIGUOUS_OVERLOAD_MACRO_NONFUNCTION	SOURCE_ANALOG	0x00513c20	RenderState_SetRaw	reverse-engineering/binary-analysis/ghidra-fullpass-findings/W009/primary/A01.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv	The selected non-LT_DEBUG source branch unconditionally writes the render-state cache and device; retail has the same raw-setter envelope through its D3D9 slot, without proving source-body equality.	A pristine body/ABI readback that contradicts the named bounded role, or a stronger source identity that owns this VA, falsifies this analog.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;reverse-engineering/binary-analysis/ghidra-fullpass-findings/W009/primary/A01.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv
ltshell.h:205:PCLTShell::ForceTS:ForceTS(DWORD stage, D3DTEXTURESTAGESTATETYPE type, DWORD val)	ltshell.h	205	PCLTShell::ForceTS	ForceTS(DWORD stage, D3DTEXTURESTAGESTATETYPE type, DWORD val)	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	non-LT_DEBUG definition; selected only when LT_DEBUG is absent	"void	ForceTS(DWORD stage, D3DTEXTURESTAGESTATETYPE type, DWORD val) { m_pd3dDevice->SetTextureStageState(stage, type,mTextureStageStates[stage][type]=val);}"	"void	ForceTS(DWORD stage, D3DTEXTURESTAGESTATETYPE type, DWORD val) { m_pd3dDevice->SetTextureStageState(stage, type,mTextureStageStates[stage][type]=val);}"	Release ForceTS writes the device and primary texture-stage cache unconditionally.	m_pd3dDevice;mTextureStageStates;D3DTEXTURESTAGESTATETYPE	Always writes the texture-stage cache and device state.	AMBIGUOUS_OVERLOAD_MACRO_NONFUNCTION	SOURCE_ANALOG	0x00513870	D3DStateCache__SetStateRaw	reverse-engineering/binary-analysis/ghidra-fullpass-findings/W009/primary/A01.md;reverse-engineering/ghidra-functions.md	The selected non-LT_DEBUG ForceTS branch is a raw stage-state write; retail's measured D3D9 SetTextureStageState helper has the same force-write envelope but a different API/cache layout.	A pristine body/ABI readback that contradicts the named bounded role, or a stronger source identity that owns this VA, falsifies this analog.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;reverse-engineering/binary-analysis/ghidra-fullpass-findings/W009/primary/A01.md;reverse-engineering/ghidra-functions.md
ltshell.h:208:PCLTShell::SRS_Ret:SRS_Ret(D3DRENDERSTATETYPE state, DWORD value)	ltshell.h	208	PCLTShell::SRS_Ret	SRS_Ret(D3DRENDERSTATETYPE state, DWORD value)	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	PC/_DIRECTX shell and platform	"HRESULT	SRS_Ret(D3DRENDERSTATETYPE state, DWORD value) {"	"HRESULT	SRS_Ret(D3DRENDERSTATETYPE state, DWORD value) { / DWORD* t=&mRenderStates[state]; / if(*t==value) return S_OK; / else / { / HRESULT hr=m_pd3dDevice->SetRenderState(state, value); / if(!FAILED(hr)) / { / *t=value; / } / return hr; / } / }"	Return S_OK when the cached render state already matches; otherwise call SetRenderState, cache only a non-failed result, and return the HRESULT.	mRenderStates;m_pd3dDevice;D3DRENDERSTATETYPE;S_OK	On cache miss, may call the device and update the cache only after a non-failed HRESULT.	EXTERNAL_PROOF_REQUIRED	NO_MATCH_FOUND			pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases	Multi-line/header body has no proven tracked target; inspect compiler emission/folding, callers, and ABI before classifying. W5 cold recheck preserved an empty VA after current name-table, closure, W008/W009, promoted shell semantics, and bounded method-alias review.	A line/signature-specific pristine body, ABI/vtable placement, caller/xref chain, or controlled runtime witness that resolves this exact definition falsifies the bounded no-match.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases
ltshell.h:221:PCLTShell::D3D_SetTexture:D3D_SetTexture(  UINT Name, IDirect3DBaseTexture8* pTexture)	ltshell.h	221	PCLTShell::D3D_SetTexture	D3D_SetTexture(  UINT Name, IDirect3DBaseTexture8* pTexture)	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	PC/_DIRECTX shell and platform	"void	D3D_SetTexture(  UINT Name, IDirect3DBaseTexture8* pTexture)				{ IDirect3DBaseTexture8** t=&mCurrentTextures[Name]; if(*t!=pTexture) m_pd3dDevice->SetTexture( Name, *t=pTexture);}"	"void	D3D_SetTexture(  UINT Name, IDirect3DBaseTexture8* pTexture)				{ IDirect3DBaseTexture8** t=&mCurrentTextures[Name]; if(*t!=pTexture) m_pd3dDevice->SetTexture( Name, *t=pTexture);}"	Suppress duplicate SetTexture calls by comparing and updating the cached texture pointer for the requested stage.	pTexture;mCurrentTextures;m_pd3dDevice	On pointer change, updates one cached texture and calls the device.	SOURCE_ONLY_BOUNDED_NO_MATCH	SOURCE_ANALOG	0x00513a50	retail cached SetTexture helper (current false label CEngine__SetRenderStateCached)	reverse-engineering/ghidra-functions.md;reverse-engineering/delta.md;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The source avoids duplicate SetTexture calls with an eight-slot pointer cache. Retail does the same through D3D9 slot +0x104; the tracked current label is explicitly known false, so only the measured cached-SetTexture role is claimed.	A pristine body/ABI readback that contradicts the named bounded role, or a stronger source identity that owns this VA, falsifies this analog.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;reverse-engineering/ghidra-functions.md;reverse-engineering/delta.md;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv
ltshell.h:222:PCLTShell::D3D_SetVertexShader:D3D_SetVertexShader( DWORD Handle)	ltshell.h	222	PCLTShell::D3D_SetVertexShader	D3D_SetVertexShader( DWORD Handle)	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	PC/_DIRECTX shell and platform	"void	D3D_SetVertexShader( DWORD Handle)											{ if(Handle!=mLastVertexShader) m_pd3dDevice->SetVertexShader( mLastVertexShader = Handle);}"	"void	D3D_SetVertexShader( DWORD Handle)											{ if(Handle!=mLastVertexShader) m_pd3dDevice->SetVertexShader( mLastVertexShader = Handle);}"	Suppress duplicate SetVertexShader calls by comparing and updating the last shader handle.	mLastVertexShader;m_pd3dDevice	On handle change, updates the cached shader handle and calls the device.	SOURCE_ONLY_BOUNDED_NO_MATCH	SOURCE_ANALOG	0x00513e90	CEngine__SetVertexShaderHandleCached	reverse-engineering/binary-analysis/ghidra-fullpass-findings/W009/primary/A02.md;reverse-engineering/binary-analysis/ghidra-fullpass-findings/W009/adversarial/B02.md;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	Bounded name/body-role alias: both paths suppress duplicate vertex-shader-handle dispatch; the retail D3D9 ABI and cache ownership are not equated to the D3D8 source.	A pristine body/ABI readback that contradicts the named bounded role, or a stronger source identity that owns this VA, falsifies this analog.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;reverse-engineering/binary-analysis/ghidra-fullpass-findings/W009/primary/A02.md;reverse-engineering/binary-analysis/ghidra-fullpass-findings/W009/adversarial/B02.md;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv
ltshell.h:240:PCLTShell::D3D_CreateCubeTexture:D3D_CreateCubeTexture(  UINT EdgeLength, UINT Levels, DWORD Usage, D3DFORMAT Format, D3DPOOL Pool, IDirect3DCubeTexture8** ppCubeTexture)	ltshell.h	240	PCLTShell::D3D_CreateCubeTexture	D3D_CreateCubeTexture(  UINT EdgeLength, UINT Levels, DWORD Usage, D3DFORMAT Format, D3DPOOL Pool, IDirect3DCubeTexture8** ppCubeTexture)	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	PC/_DIRECTX shell and platform	HRESULT D3D_CreateCubeTexture(  UINT EdgeLength, UINT Levels, DWORD Usage,	"HRESULT D3D_CreateCubeTexture(  UINT EdgeLength, UINT Levels, DWORD Usage, / D3DFORMAT Format, D3DPOOL Pool, IDirect3DCubeTexture8** ppCubeTexture)			{ SANITY_CHECK_AND_RETURN(m_pd3dDevice->CreateCubeTexture( EdgeLength, Levels, Usage, Format, Pool, ppCubeTexture));};"	Forward cube-texture creation to the D3D8 device and return its HRESULT.	m_pd3dDevice;D3DFORMAT;D3DPOOL	Calls the D3D device; output texture and device state are owned by that API.	EXTERNAL_PROOF_REQUIRED	NO_MATCH_FOUND			pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases	Multi-line/header body has no proven tracked target; inspect compiler emission/folding, callers, and ABI before classifying. W5 cold recheck preserved an empty VA after current name-table, closure, W008/W009, promoted shell semantics, and bounded method-alias review.	A line/signature-specific pristine body, ABI/vtable placement, caller/xref chain, or controlled runtime witness that resolves this exact definition falsifies the bounded no-match.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases
ltshell.h:243:PCLTShell::D3D_ReleaseTexture:D3D_ReleaseTexture(IDirect3DTexture8* pTexture, void *pData)	ltshell.h	243	PCLTShell::D3D_ReleaseTexture	D3D_ReleaseTexture(IDirect3DTexture8* pTexture, void *pData)	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	PC/_DIRECTX shell and platform	"int D3D_ReleaseTexture(IDirect3DTexture8* pTexture, void *pData)					{ return pTexture->Release();}"	"int D3D_ReleaseTexture(IDirect3DTexture8* pTexture, void *pData)					{ return pTexture->Release();}"	Return the source expression `pTexture->Release()`.	pTexture	May call the delegated object shown in the source excerpt; no other mutation is claimed.	SOURCE_ONLY_BOUNDED_NO_MATCH	NO_MATCH_FOUND			pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence. W5 cold recheck preserved an empty VA after current name-table, closure, W008/W009, promoted shell semantics, and bounded method-alias review.	A line/signature-specific pristine body, ABI/vtable placement, caller/xref chain, or controlled runtime witness that resolves this exact definition falsifies the bounded no-match.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases
ltshell.h:258:PCLTShell::D3D_SetGammaRamp:D3D_SetGammaRamp(DWORD flags,CONST D3DGAMMARAMP *pRamp)	ltshell.h	258	PCLTShell::D3D_SetGammaRamp	D3D_SetGammaRamp(DWORD flags,CONST D3DGAMMARAMP *pRamp)	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	PC/_DIRECTX shell and platform	"void D3D_SetGammaRamp(DWORD flags,CONST D3DGAMMARAMP *pRamp)						{ m_pd3dDevice->SetGammaRamp(flags,pRamp);}"	"void D3D_SetGammaRamp(DWORD flags,CONST D3DGAMMARAMP *pRamp)						{ m_pd3dDevice->SetGammaRamp(flags,pRamp);}"	Execute the exact source body `m_pd3dDevice->SetGammaRamp(flags,pRamp);`; no behavior beyond this line/signature is inferred.	m_pd3dDevice;D3DGAMMARAMP	May call the delegated object shown in the source excerpt; no other mutation is claimed.	SOURCE_ONLY_BOUNDED_NO_MATCH	NO_MATCH_FOUND			pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence. W5 cold recheck preserved an empty VA after current name-table, closure, W008/W009, promoted shell semantics, and bounded method-alias review.	A line/signature-specific pristine body, ABI/vtable placement, caller/xref chain, or controlled runtime witness that resolves this exact definition falsifies the bounded no-match.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases
