# bea.source-crosswalk.remediation-wave1.v1
# Parent audit: t_a103d4a7 commit 906452399d8fda9c1549859a66492ab72761a8f3
# Applied batch: 2 plus semantic correction t_497a7f9f (cumulative/final)
# Baseline: 1,783 AST definitions; 1,164 crosswalk rows; 1,149 valid joins; 15 non-function extras; 634 omitted definitions.
# Wave 1 does not add the 634 omitted definitions; they remain the named subsystem-expansion backlog.
# authority_targets are existing read-only authorities; analogy_boundary states the exact ceiling of each decision. The 24 original unsupported-analog downgrades carry a COLD_REAUDIT disposition after promoted-table, exact-note, and bounded-owner-alias review.
source_file	source_function	src_line	source_anchor	before_classification	before_va	action	after_classification	after_va	retail_name	evidence_status	authority_targets	analogy_boundary	raw_finding_codes	audit_disposition
PCController.cpp	CController	144	PCController.cpp:144	NO_MATCH_FOUND		REMOVE_NON_FUNCTION_EXTRA	REMOVED_NON_FUNCTION			AST_NON_FUNCTION	audit commit 906452399d8fda9c1549859a66492ab72761a8f3	Fresh tree-sitter inventory identifies this source location as data, an initializer, or a switch label rather than a function definition.	CROSSWALK_EXTRA_ROW	REMOVED_REAL_DEFECT
PCController.cpp	CPCController::GetJoyAnalogueLeftX	152	PCController.cpp:152	SOURCE_ANALOG	0x00514640	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x00514640	CPCController__GetJoyAnalogueLeftX	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x00514640 to CPCController__GetJoyAnalogueLeftX; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
PCController.cpp	CPCController::GetJoyAnalogueLeftY	162	PCController.cpp:162	SOURCE_ANALOG	0x00514670	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x00514670	CPCController__GetJoyAnalogueLeftY	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x00514670 to CPCController__GetJoyAnalogueLeftY; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
PCController.cpp	CPCController::GetJoyAnalogueRightX	174	PCController.cpp:174	SOURCE_ANALOG	0x005146a0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x005146a0	CPCController__GetJoyAnalogueRightX	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x005146a0 to CPCController__GetJoyAnalogueRightX; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
PCController.cpp	CPCController::GetJoyAnalogueRightY	184	PCController.cpp:184	SOURCE_ANALOG	0x005146d0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x005146d0	CPCController__GetJoyAnalogueRightY	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x005146d0 to CPCController__GetJoyAnalogueRightY; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
PCController.cpp	CPCController::RecordControllerState	196	PCController.cpp:196	SOURCE_ANALOG	0x00514720	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x00514720	CPCController__RecordControllerState	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x00514720 to CPCController__RecordControllerState; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
PCController.cpp	CPCController::ReadControllerState	209	PCController.cpp:209	SOURCE_ANALOG	0x00514760	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x00514760	CPCController__ReadControllerState	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x00514760 to CPCController__ReadControllerState; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
PCPlatform.cpp	CPCPlatform::EndScene	165	PCPlatform.cpp:165	SOURCE_ANALOG		DROP_UNRELATED_BEGINSCENE_CITATION	SOURCE_ANALOG		PLATFORM__EndScene	PRECISE_EXISTING_NOTE_RETAINED	reverse-engineering/binary-analysis/functions/Platform.cpp/PLATFORM__EndScene.md	The EndScene note exactly anchors PCPlatform.cpp:165; the unrelated BeginScene note was removed.	EVIDENCE_TARGET_UNRESOLVED	FIX_UNRESOLVED_EVIDENCE_TARGET
PCPlatform.cpp	CPCPlatform::DeviceFlip	171	PCPlatform.cpp:171	SOURCE_ANALOG		STRENGTHEN_BOUNDED_OWNER_ALIAS	SOURCE_ANALOG	0x005158f0	PCPlatform__DeviceFlip	BOUNDED_OWNER_ALIAS	reverse-engineering/binary-analysis/ghidra-fullpass-findings/W009/primary/A03.md;reverse-engineering/binary-analysis/ghidra-fullpass-findings/W009/adversarial/B03.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The independently confirmed full-pass plate identifies PCPlatform__DeviceFlip at 0x005158f0 and matches the source timer/display-flip shape, including the unused stack-cleaned in_game argument. The analogy is bounded to static timer/dump/restore helpers; display presentation and runtime behavior remain unproven.	ANALOG_REASON_EVIDENCE_WEAK;ANALOG_RETAIL_ANALOG_UNNAMED;EVIDENCE_TARGET_UNRESOLVED	FIX_WEAK_ANALOG_EVIDENCE;FIX_UNNAMED_ANALOG;FIX_UNRESOLVED_EVIDENCE_TARGET;COLD_REAUDIT_CORRECTED
PCPlatform.cpp	CPCPlatform::GetScreenWidth	186	PCPlatform.cpp:186	SOURCE_ANALOG		STRENGTHEN_BOUNDED_OWNER_ALIAS	SOURCE_ANALOG	0x00515940	PLATFORM__GetWindowWidth	BOUNDED_OWNER_ALIAS	reverse-engineering/binary-analysis/ghidra-fullpass-findings/W009/primary/A03.md;reverse-engineering/binary-analysis/ghidra-fullpass-findings/W009/adversarial/B03.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The independently confirmed full-pass plate identifies PLATFORM__GetWindowWidth at 0x00515940 as the cached-width source-parity analog for CPCPlatform::GetScreenWidth. The analogy is bounded to the static global-width read; windowing and runtime resize behavior remain unproven.	ANALOG_REASON_EVIDENCE_WEAK;ANALOG_RETAIL_ANALOG_UNNAMED;EVIDENCE_TARGET_UNRESOLVED	FIX_WEAK_ANALOG_EVIDENCE;FIX_UNNAMED_ANALOG;FIX_UNRESOLVED_EVIDENCE_TARGET;COLD_REAUDIT_CORRECTED
pcsoundmanager.cpp	CPCSample::~dtor	25	pcsoundmanager.cpp:25	SOURCE_ANALOG	0x005168d0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x005168d0	CPCSample__dtor	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x005168d0 to CPCSample__dtor; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_REASON_EVIDENCE_WEAK;EVIDENCE_TARGET_UNRESOLVED	FIX_WEAK_ANALOG_EVIDENCE
pcsoundmanager.cpp	CPCSoundManager::GetSampleLength	468	pcsoundmanager.cpp:468	SOURCE_EXACT	0x00517c60	RETAIN_UNIQUE_VA_OWNER	SOURCE_EXACT	0x00517c60	CPCSoundManager__GetSampleLength	EXISTING_IDENTITY_RETAINED	reverse-engineering/binary-analysis/cpcsoundmanager-backend-semantics-2026-08-11.tsv	This row is the evidence-supported owner of the populated VA; colliding prefix/alternate-source rows were cleared without collapsing their source identities.	CROSSWALK_VA_COLLISION	FIX_VA_COLLISION_BY_PEER
pcsoundmanager.cpp	CPCSoundManager::GetSampleLengthInSamples	477	pcsoundmanager.cpp:477	SOURCE_ANALOG	0x00517c60	DOWNGRADE_UNSUPPORTED_ANALOG	NO_MATCH_FOUND		CPCSoundManager__GetSampleLength	BOUNDED_NO_MATCH_REAUDITED	reverse-engineering/binary-analysis/cpcsoundmanager-backend-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/ghidra-fullpass-findings/W009/primary/A05.md;reverse-engineering/binary-analysis/ghidra-fullpass-findings/W009/adversarial/B05.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	Cold re-audit confirms 0x00517c60 is the duration helper CPCSoundManager::GetSampleLength at source line 468, with a sample-rate division distinct from GetSampleLengthInSamples at line 477; no separate named sample-count body is proven. Binary absence and inlining are not claimed.	ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION	FIX_WEAK_ANALOG_EVIDENCE;COLD_REAUDIT_CONFIRMED
Player.cpp	mNumber	25	Player.cpp:25	NO_MATCH_FOUND		REMOVE_NON_FUNCTION_EXTRA	REMOVED_NON_FUNCTION			AST_NON_FUNCTION	audit commit 906452399d8fda9c1549859a66492ab72761a8f3	Fresh tree-sitter inventory identifies this source location as data, an initializer, or a switch label rather than a function definition.	CROSSWALK_EXTRA_ROW	REMOVED_REAL_DEFECT
Player.cpp	CPlayer::Init	46	Player.cpp:46	SOURCE_ANALOG	0x004d28a0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004d28a0	CPlayer__Init	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004d28a0 to CPlayer__Init; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
Player.cpp	CPlayer::GotoFPView	54	Player.cpp:54	SOURCE_ANALOG	0x004d28c0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004d28c0	CPlayer__GotoFPView	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004d28c0 to CPlayer__GotoFPView; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
Player.cpp	CPlayer::Goto3rdPersonView	63	Player.cpp:63	SOURCE_ANALOG	0x004d29c0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004d29c0	CPlayer__Goto3rdPersonView	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004d29c0 to CPlayer__Goto3rdPersonView; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
Player.cpp	CPlayer::GotoControlView	72	Player.cpp:72	SOURCE_ANALOG	0x004d2a50	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004d2a50	CPlayer__GotoControlView	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004d2a50 to CPlayer__GotoControlView; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
Player.cpp	CPlayer::GetCurrentViewPoint	88	Player.cpp:88	SOURCE_ANALOG	0x004d2a70	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004d2a70	CPlayer__GetCurrentViewPoint	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004d2a70 to CPlayer__GetCurrentViewPoint; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
Player.cpp	CPlayer::GetCurrentViewOrientation	101	Player.cpp:101	SOURCE_ANALOG	0x004d2ae0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004d2ae0	CPlayer__GetCurrentViewOrientation	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004d2ae0 to CPlayer__GetCurrentViewOrientation; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
Player.cpp	CPlayer::GetOldCurrentViewPoint	115	Player.cpp:115	SOURCE_ANALOG	0x004d2b40	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004d2b40	CPlayer__GetOldCurrentViewPoint	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004d2b40 to CPlayer__GetOldCurrentViewPoint; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
Player.cpp	CPlayer::GetOldCurrentViewOrientation	128	Player.cpp:128	SOURCE_ANALOG	0x004d2bb0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004d2bb0	CPlayer__GetOldCurrentViewOrientation	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004d2bb0 to CPlayer__GetOldCurrentViewOrientation; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
Player.cpp	CPlayer::ReceiveButtonAction	283	Player.cpp:283	SOURCE_ANALOG	0x004d3110	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004d3110	CPlayer__ReceiveButtonAction	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004d3110 to CPlayer__ReceiveButtonAction; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
SoundManager.cpp	CEffect::LoadSFXFile	1508	SoundManager.cpp:1508	SOURCE_ANALOG	0x004e2530	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004e2530	CEffect__LoadSFXFile	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004e2530 to CEffect__LoadSFXFile; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
SoundManager.cpp	CEffect::GetEffectByName	1618	SoundManager.cpp:1618	SOURCE_ANALOG	0x004e2a90	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004e2a90	CEffect__GetEffectByName	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004e2a90 to CEffect__GetEffectByName; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
SPtrSet.cpp	mSize	27	SPtrSet.cpp:27	NO_MATCH_FOUND		REMOVE_NON_FUNCTION_EXTRA	REMOVED_NON_FUNCTION			AST_NON_FUNCTION	audit commit 906452399d8fda9c1549859a66492ab72761a8f3	Fresh tree-sitter inventory identifies this source location as data, an initializer, or a switch label rather than a function definition.	CROSSWALK_EXTRA_ROW;SOURCE_NAME_AMBIGUOUS	REMOVED_REAL_DEFECT
SPtrSet.cpp	mSize	38	SPtrSet.cpp:38	NO_MATCH_FOUND		REMOVE_NON_FUNCTION_EXTRA	REMOVED_NON_FUNCTION			AST_NON_FUNCTION	audit commit 906452399d8fda9c1549859a66492ab72761a8f3	Fresh tree-sitter inventory identifies this source location as data, an initializer, or a switch label rather than a function definition.	CROSSWALK_EXTRA_ROW;SOURCE_NAME_AMBIGUOUS	REMOVED_REAL_DEFECT
thing.cpp	CThing::Init	40	thing.cpp:40	SOURCE_ANALOG	0x004f34a0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f34a0	CThing__Init	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f34a0 to CThing__Init; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CThing::InitRenderThing	92	thing.cpp:92	SOURCE_ANALOG	0x004f35d0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f35d0	CThing__InitRenderThing	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f35d0 to CThing__InitRenderThing; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CThing::Shutdown	102	thing.cpp:102	SOURCE_ANALOG	0x004f3600	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f3600	CThing__Shutdown	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f3600 to CThing__Shutdown; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CThing::~dtor	116	thing.cpp:116	SOURCE_ANALOG	0x004f3480	STRENGTHEN_COMPILER_WRAPPER_ANALOG	SOURCE_ANALOG	0x004f3480	CThing__scalar_deleting_dtor	COMPILER_WRAPPER_ANALOG	reverse-engineering/binary-analysis/cthing-vtable-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The promoted CThing semantics explicitly identifies 0x004f3480 as the MSVC scalar-deleting wrapper around CThing::~CThing. The analogy stops at compiler-wrapper ownership and does not claim source-body or allocator-ABI equality.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE;COLD_REAUDIT_CORRECTED
thing.cpp	CThing::Render	133	thing.cpp:133	SOURCE_ANALOG	0x004f36d0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f36d0	CThing__Render	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f36d0 to CThing__Render; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CThing::RenderImposter	150	thing.cpp:150	SOURCE_ANALOG	0x004f3710	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f3710	CThing__RenderImposter	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f3710 to CThing__RenderImposter; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CThing::HandleEvent	159	thing.cpp:159	SOURCE_ANALOG	0x004f3730	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f3730	CThing__HandleEvent	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f3730 to CThing__HandleEvent; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CThing::AddShutdownEvent	183	thing.cpp:183	NO_MATCH_FOUND		PROMOTE_EXPLICIT_SOURCE_BODY_IDENTITY	SOURCE_EXACT	0x004f3760	CThing__AddShutdownEvent_004f3760	SOURCE_BODY_IDENTITY	reverse-engineering/binary-analysis/cthing-vtable-semantics-2026-08-11.tsv	The tracked CThing vtable semantics row names the exact source method and SOURCE_BODY match; this receipt supplies the precise source-line anchor and does not widen runtime claims.	NO_MATCH_NAME_TABLE_HIT	FIX_NO_MATCH_NAME_TABLE_HIT
thing.cpp	CThing::StartDieProcess	193	thing.cpp:193	NO_MATCH_FOUND		PROMOTE_EXPLICIT_SOURCE_BODY_IDENTITY	SOURCE_EXACT	0x004f37a0	CThing__StartDieProcess_004f37a0	SOURCE_BODY_IDENTITY	reverse-engineering/binary-analysis/cthing-vtable-semantics-2026-08-11.tsv	The tracked CThing vtable semantics row names the exact source method and SOURCE_BODY match; this receipt supplies the precise source-line anchor and does not widen runtime claims.	NO_MATCH_NAME_TABLE_HIT	FIX_NO_MATCH_NAME_TABLE_HIT
thing.cpp	CThing::DrawDebugCuboid	207	thing.cpp:207	SOURCE_ANALOG	0x004f37c0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f37c0	CThing__DrawDebugCuboid	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f37c0 to CThing__DrawDebugCuboid; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CThing::GetBoundingRadius	254	thing.cpp:254	SOURCE_ANALOG	0x004f3940	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f3940	CThing__GetBoundingRadius	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f3940 to CThing__GetBoundingRadius; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CThing::SetObjective	269	thing.cpp:269	SOURCE_ANALOG	0x004f3970	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f3970	CThing__SetObjective	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f3970 to CThing__SetObjective; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CThing::UpdatePosition	290	thing.cpp:290	SOURCE_ANALOG	0x004f39b0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f39b0	CThing__UpdatePosition	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f39b0 to CThing__UpdatePosition; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CThing::InitCollisionSeekingThing	300	thing.cpp:300	SOURCE_ANALOG	0x004f39c0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f39c0	CThing__InitCollisionSeekingThing	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f39c0 to CThing__InitCollisionSeekingThing; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
